x,BER Mean,std
999,0.007763672,0.002550773
1000,0.007177734,0.002779774
1001,0.006933594,0.002137311
1002,0.007470703,0.002771184
1003,0.007910156,0.002126127
1004,0.006445313,0.001771324
1005,0.006298828,0.00282571
1006,0.008251953,0.003137563
1007,0.007861328,0.004023212
1008,0.00703125,0.00176323
1009,0.007568359,0.001385377
1010,0.007714844,0.002699272
1011,0.008300781,0.002629475
1012,0.006982422,0.001236229
1013,0.006835938,0.002611278
1014,0.007080078,0.002131167
1015,0.006787109,0.002252983
1016,0.008154297,0.003588452
1017,0.00625,0.00271688
1018,0.006445313,0.002820221
1019,0.007128906,0.002096769
1020,0.007617188,0.002873816
1021,0.006201172,0.002195094
1022,0.006982422,0.002471012
1023,0.008300781,0.00251832
1024,0.005859375,0.001448476
1025,0.005859375,0.002279808
1026,0.007470703,0.002216711
1027,0.006396484,0.002315607
1028,0.006298828,0.002294922
1029,0.008300781,0.003304477
1030,0.007421875,0.0027862
1031,0.00703125,0.002313031
1032,0.007714844,0.003586791
1033,0.006689453,0.002528241
1034,0.00625,0.001875915
1035,0.009228516,0.00317533
1036,0.006787109,0.002416376
1037,0.005615234,0.001763905
1038,0.0078125,0.003179457
1039,0.007958984,0.001801354
1040,0.007568359,0.003980316
1041,0.005566406,0.001955565
1042,0.006738281,0.001324674
1043,0.008056641,0.001830241
1044,0.007128906,0.002174908
1045,0.007470703,0.002674872
1046,0.008154297,0.002490234
1047,0.009326172,0.004111143
1048,0.006835938,0.002351874
1049,0.008398438,0.003244775
1050,0.007080078,0.001722879
1051,0.007470703,0.003018273
1052,0.006054688,0.002798154
1053,0.007910156,0.00203444
1054,0.006494141,0.00187909
1055,0.007128906,0.002685103
1056,0.006640625,0.003460946
1057,0.007470703,0.001941494
1058,0.006005859,0.002321776
1059,0.007177734,0.00164935
1060,0.007958984,0.003018273
1061,0.007910156,0.00221402
1062,0.006445313,0.002803262
1063,0.006396484,0.002465216
1064,0.006640625,0.002472459
1065,0.007763672,0.002099609
1066,0.007861328,0.003052832
1067,0.006835938,0.003009968
1068,0.006005859,0.002412426
1069,0.006982422,0.001620182
1070,0.005810547,0.00214455
1071,0.006445313,0.002390086
1072,0.006591797,0.002492148
1073,0.006445313,0.00154099
1074,0.00703125,0.001451765
1075,0.005908203,0.002800283
1076,0.005371094,0.001291871
1077,0.005371094,0.002194551
1078,0.006201172,0.002083651
1079,0.007519531,0.002763862
1080,0.006347656,0.001813884
1081,0.007226563,0.002380089
1082,0.006542969,0.002594791
1083,0.006396484,0.001519959
1084,0.006054688,0.001331854
1085,0.007617188,0.002585586
1086,0.006738281,0.001888582
1087,0.005517578,0.002060639
1088,0.006689453,0.00178807
1089,0.006542969,0.0031051
1090,0.008056641,0.002097337
1091,0.004931641,0.001640654
1092,0.006591797,0.00239457
1093,0.006103516,0.002384593
1094,0.005224609,0.002280331
1095,0.006884766,0.002376581
1096,0.004541016,0.001311106
1097,0.006054688,0.0017767
1098,0.006640625,0.002073902
1099,0.005615234,0.001750337
1100,0.005615234,0.001790734
1101,0.006982422,0.002451639
1102,0.006054688,0.001931027
1103,0.00546875,0.001130453
1104,0.005615234,0.001919262
1105,0.004833984,0.001551014
1106,0.00546875,0.001231398
1107,0.004833984,0.001845806
1108,0.005175781,0.002413908
1109,0.005273438,0.00125061
1110,0.005664063,0.002323316
1111,0.006298828,0.002436029
1112,0.005566406,0.001829589
1113,0.00625,0.001231398
1114,0.005810547,0.002651596
1115,0.005859375,0.002847144
1116,0.005712891,0.002095062
1117,0.006005859,0.001449299
1118,0.004736328,0.00169216
1119,0.006689453,0.002083651
1120,0.006542969,0.002746555
1121,0.006005859,0.002173263
1122,0.005615234,0.002414401
1123,0.005761719,0.001950682
1124,0.006689453,0.001990008
1125,0.005029297,0.001605399
1126,0.005908203,0.002099609
1127,0.004589844,0.001577685
1128,0.004785156,0.001571629
1129,0.00703125,0.002413908
1130,0.006494141,0.001529342
1131,0.006640625,0.001803338
1132,0.005810547,0.001982807
1133,0.006103516,0.002131167
1134,0.006005859,0.002128929
1135,0.005615234,0.002364512
1136,0.005761719,0.001616499
1137,0.006054688,0.001749656
1138,0.005078125,0.002995676
1139,0.005761719,0.001631181
1140,0.005517578,0.001916776
1141,0.006298828,0.002242375
1142,0.005761719,0.001461585
1143,0.004248047,0.001481835
1144,0.006103516,0.001652239
1145,0.006591797,0.002865924
1146,0.005322266,0.002633552
1147,0.005371094,0.001774014
1148,0.006835938,0.003216732
1149,0.006591797,0.002097337
1150,0.006494141,0.0017612
1151,0.006298828,0.002065262
1152,0.005175781,0.001893625
1153,0.006542969,0.0017767
1154,0.005126953,0.001436078
1155,0.004248047,0.001329166
1156,0.005419922,0.001858678
1157,0.006152344,0.001680142
1158,0.005419922,0.002336108
1159,0.006054688,0.002130608
1160,0.005371094,0.001677301
1161,0.005615234,0.001722879
1162,0.005957031,0.001998974
1163,0.006005859,0.001465657
1164,0.005419922,0.001318359
1165,0.005664063,0.001708287
1166,0.006005859,0.00174761
1167,0.005419922,0.001711772
1168,0.006103516,0.002613559
1169,0.005859375,0.001000679
1170,0.006152344,0.001418539
1171,0.006201172,0.002528241
1172,0.005273438,0.001850322
1173,0.006494141,0.002095062
1174,0.005908203,0.002155639
1175,0.006494141,0.001216791
1176,0.005322266,0.002099609
1177,0.006787109,0.002941464
1178,0.004882813,0.001273282
1179,0.006494141,0.001590478
1180,0.005615234,0.001843221
1181,0.006201172,0.002321776
1182,0.005224609,0.001449299
1183,0.005908203,0.00085832
1184,0.006005859,0.001025391
1185,0.006640625,0.001005433
1186,0.005761719,0.002137311
1187,0.007617188,0.002915002
1188,0.005419922,0.00214455
1189,0.005419922,0.001884158
1190,0.006103516,0.002119951
1191,0.006494141,0.002788338
1192,0.006591797,0.00239457
1193,0.005419922,0.00195861
1194,0.005078125,0.002119388
1195,0.006591797,0.001736662
1196,0.005566406,0.001694273
1197,0.005419922,0.002766017
1198,0.005419922,0.001766607
1199,0.005615234,0.001777371
1200,0.005615234,0.002313546
1201,0.004931641,0.001204977
1202,0.006201172,0.002674872
1203,0.005761719,0.001824369
1204,0.005712891,0.002602589
1205,0.005859375,0.002411931
1206,0.004589844,0.001735975
1207,0.006152344,0.003011552
1208,0.005566406,0.001842574
1209,0.004980469,0.00254469
1210,0.005810547,0.001262941
1211,0.005175781,0.002152872
1212,0.004833984,0.002133404
1213,0.005029297,0.00249979
1214,0.005078125,0.001295557
1215,0.005712891,0.002762567
1216,0.005126953,0.002197266
1217,0.003759766,0.001620182
1218,0.005322266,0.001455864
1219,0.005957031,0.002478238
1220,0.004833984,0.001832844
1221,0.005517578,0.00187909
1222,0.005371094,0.002638527
1223,0.006982422,0.00222744
1224,0.006738281,0.002277716
1225,0.005615234,0.001968325
1226,0.005615234,0.001856111
1227,0.005224609,0.001197036
1228,0.005615234,0.001332748
1229,0.005566406,0.001694273
1230,0.004833984,0.00124392
1231,0.005273438,0.001461585
1232,0.003857422,0.001697787
1233,0.004541016,0.001929174
1234,0.004052734,0.002049037
1235,0.005126953,0.002374574
1236,0.005517578,0.001720109
1237,0.005664063,0.001331854
1238,0.005371094,0.002321263
1239,0.006201172,0.001274218
1240,0.004833984,0.001185025
1241,0.005761719,0.001674456
1242,0.004541016,0.000874828
1243,0.005273438,0.002148438
1244,0.005419922,0.002484483
1245,0.006005859,0.002342224
1246,0.005029297,0.001346984
1247,0.004833984,0.001581458
1248,0.004785156,0.001571629
1249,0.005078125,0.00176323
1250,0.005517578,0.001929174
1251,0.004882813,0.001589729
1252,0.004833984,0.00195861
1253,0.005761719,0.001875915
1254,0.005419922,0.001832844
1255,0.005957031,0.002235454
1256,0.005908203,0.001551014
1257,0.005078125,0.001906174
1258,0.006152344,0.001637017
1259,0.005712891,0.001497838
1260,0.005273438,0.002203225
1261,0.006201172,0.00257496
1262,0.006201172,0.001346984
1263,0.005126953,0.002453583
1264,0.006542969,0.002229045
1265,0.006396484,0.002252983
1266,0.005322266,0.001626057
1267,0.004882813,0.002139541
1268,0.005810547,0.001581458
1269,0.004345703,0.001739406
1270,0.004638672,0.001419379
1271,0.006445313,0.002572645
1272,0.005322266,0.002065262
1273,0.006640625,0.001435248
1274,0.004931641,0.001455864
1275,0.005810547,0.002541409
1276,0.005126953,0.002119951
1277,0.005175781,0.001277021
1278,0.006542969,0.001790069
1279,0.006298828,0.002669519
1280,0.005957031,0.002609451
1281,0.004345703,0.002242375
1282,0.006103516,0.003082366
1283,0.005322266,0.002396561
1284,0.00546875,0.002057745
1285,0.005566406,0.001893625
1286,0.00546875,0.002224763
1287,0.005126953,0.001817167
1288,0.004443359,0.002757384
1289,0.004833984,0.003005608
1290,0.005810547,0.003099336
1291,0.005908203,0.003005608
1292,0.006298828,0.002884168
1293,0.006884766,0.003293275
1294,0.005273438,0.002192377
1295,0.00546875,0.004901332
1296,0.006640625,0.002557774
1297,0.007617188,0.004201489
1298,0.006787109,0.003137563
1299,0.007128906,0.003203363
1300,0.00546875,0.003665688
1301,0.00625,0.003200385
1302,0.006591797,0.003576473
1303,0.007275391,0.003695808
1304,0.0078125,0.005793905
1305,0.005859375,0.003354602
1306,0.006884766,0.004191547
1307,0.006298828,0.003329276
1308,0.006445313,0.00203444
1309,0.006787109,0.002651596
1310,0.007373047,0.004157278
1311,0.006689453,0.003362057
1312,0.005615234,0.003790082
1313,0.005712891,0.002872572
1314,0.007861328,0.002633552
1315,0.00625,0.001556385
1316,0.004541016,0.002162265
1317,0.006835938,0.002310969
1318,0.006445313,0.002439452
1319,0.004980469,0.001837391
1320,0.005859375,0.002290242
1321,0.006494141,0.003057514
1322,0.006054688,0.001384516
1323,0.005517578,0.002382592
1324,0.004833984,0.002396561
1325,0.006396484,0.002177647
1326,0.005712891,0.00174761
1327,0.006396484,0.001640654
1328,0.005810547,0.001535565
1329,0.006298828,0.002597087
1330,0.005078125,0.002313031
1331,0.005908203,0.001354045
1332,0.0046875,0.001829589
1333,0.005761719,0.001863163
1334,0.005859375,0.002508834
1335,0.005908203,0.001793395
1336,0.00625,0.001863163
1337,0.006201172,0.002930094
1338,0.00546875,0.002246094
1339,0.005273438,0.001556385
1340,0.005761719,0.001571629
1341,0.005175781,0.001384516
1342,0.004931641,0.001655122
1343,0.005859375,0.002290242
1344,0.005029297,0.002238118
1345,0.004833984,0.001766607
1346,0.004980469,0.001784733
1347,0.005175781,0.002658332
1348,0.004736328,0.001544853
1349,0.004101563,0.001117727
1350,0.005664063,0.001790069
1351,0.004394531,0.001691456
1352,0.005371094,0.00194088
1353,0.004443359,0.001683686
1354,0.005078125,0.001967719
1355,0.004443359,0.001535565
1356,0.005371094,0.003647432
1357,0.006445313,0.001493853
1358,0.004931641,0.002042043
1359,0.00546875,0.002478238
1360,0.004785156,0.001288174
1361,0.005371094,0.001512884
1362,0.005224609,0.001416016
1363,0.006347656,0.002048455
1364,0.004443359,0.001300149
1365,0.006054688,0.001694273
1366,0.005419922,0.003785046
1367,0.006396484,0.001669465
1368,0.006884766,0.002076774
1369,0.005029297,0.001904297
1370,0.006103516,0.002815567
1371,0.005273438,0.001913664
1372,0.005224609,0.00187909
1373,0.005175781,0.001577685
1374,0.004882813,0.001719416
1375,0.005078125,0.002096769
1376,0.004345703,0.0019464
1377,0.004882813,0.001346099
1378,0.004833984,0.00189677
1379,0.005761719,0.001837391
1380,0.005761719,0.001342551
1381,0.004394531,0.002172714
1382,0.006542969,0.003255046
1383,0.004736328,0.000927734
1384,0.005664063,0.002693968
1385,0.005126953,0.001468907
1386,0.005224609,0.00443799
1387,0.005712891,0.001311106
1388,0.00546875,0.001950682
1389,0.005371094,0.002300629
1390,0.004541016,0.002372565
1391,0.004980469,0.001556385
1392,0.006152344,0.002548435
1393,0.003515625,0.0014118
1394,0.004931641,0.001057442
1395,0.004443359,0.001224603
1396,0.004296875,0.001586726
1397,0.004052734,0.002049037
1398,0.004199219,0.0015625
1399,0.004150391,0.002039707
1400,0.005029297,0.000901669
1401,0.004492188,0.002516426
1402,0.004980469,0.002192377
1403,0.003076172,0.001529342
1404,0.004833984,0.001697787
1405,0.005566406,0.001955565
1406,0.005029297,0.002248746
1407,0.0046875,0.001651517
1408,0.00390625,0.001705493
1409,0.003466797,0.000912185
1410,0.005224609,0.002490234
1411,0.004199219,0.002073902
1412,0.004101563,0.001803338
1413,0.0046875,0.001855469
1414,0.004150391,0.001803999
1415,0.005273438,0.002148438
1416,0.003515625,0.001042683
1417,0.004882813,0.003679969
1418,0.005175781,0.002384093
1419,0.00546875,0.002235454
1420,0.005859375,0.001878455
1421,0.004785156,0.001231398
1422,0.005712891,0.002665944
1423,0.004589844,0.002130608
1424,0.005175781,0.001880992
1425,0.004638672,0.00103003
1426,0.003759766,0.001114523
1427,0.003857422,0.001057442
1428,0.004931641,0.001405877
1429,0.00546875,0.002235454
1430,0.005419922,0.00128168
1431,0.004150391,0.001830241
1432,0.005273438,0.001913664
1433,0.004345703,0.002076774
1434,0.004638672,0.002142325
1435,0.004443359,0.001871462
1436,0.004150391,0.002282421
1437,0.0046875,0.001735975
1438,0.003955078,0.001488257
1439,0.004589844,0.001258213
1440,0.003857422,0.00128168
1441,0.004248047,0.001497838
1442,0.004931641,0.001921745
1443,0.0046875,0.001435248
1444,0.003613281,0.001074219
1445,0.004638672,0.001419379
1446,0.004492188,0.001288174
1447,0.005615234,0.002443846
1448,0.005322266,0.002065262
1449,0.004052734,0.001274218
1450,0.006054688,0.001577685
1451,0.004052734,0.002372565
1452,0.005810547,0.00264259
1453,0.005566406,0.001074219
1454,0.005126953,0.002667732
1455,0.006542969,0.001790069
1456,0.005126953,0.001452585
1457,0.005908203,0.002006711
1458,0.004736328,0.00185354
1459,0.005224609,0.001364569
1460,0.004882813,0.001705493
1461,0.004980469,0.001998974
1462,0.005029297,0.001513672
1463,0.004345703,0.002336108
1464,0.004394531,0.00186572
1465,0.005371094,0.002341715
1466,0.004736328,0.001465657
1467,0.004785156,0.000840071
1468,0.004638672,0.001666606
1469,0.005322266,0.003045012
1470,0.005224609,0.00269264
1471,0.005419922,0.001982807
1472,0.005712891,0.001977991
1473,0.005078125,0.001484246
1474,0.004785156,0.002672643
1475,0.004248047,0.001904297
1476,0.004785156,0.001798042
1477,0.005615234,0.002539532
1478,0.004052734,0.000847136
1479,0.004052734,0.001364569
1480,0.004589844,0.001708287
1481,0.005419922,0.002416376
1482,0.003662109,0.001652239
1483,0.005517578,0.001432754
1484,0.004833984,0.002053686
1485,0.0046875,0.002323316
1486,0.006298828,0.001982807
1487,0.005810547,0.004242431
1488,0.004833984,0.001611328
1489,0.004492188,0.00154099
1490,0.005224609,0.002762567
1491,0.004589844,0.002229045
1492,0.004785156,0.001660156
1493,0.004345703,0.001766607
1494,0.003808594,0.001702695
1495,0.00390625,0.001497042
1496,0.005126953,0.002142325
1497,0.005029297,0.001197036
1498,0.004150391,0.001563263
1499,0.004980469,0.002181475
1500,0.004296875,0.002319207
1501,0.004736328,0.002352381
1502,0.004492188,0.001631181
1503,0.00390625,0.001965294
1504,0.004248047,0.002382592
1505,0.003613281,0.001277021
1506,0.004443359,0.00232588
1507,0.004589844,0.002955614
1508,0.004101563,0.001607625
1509,0.004296875,0.001288174
1510,0.003320313,0.001288174
1511,0.004248047,0.001929174
1512,0.004394531,0.001977388
1513,0.003759766,0.00156021
1514,0.004345703,0.00195861
1515,0.005029297,0.002025632
1516,0.004296875,0.000971667
1517,0.004101563,0.001622387
1518,0.003515625,0.001616499
1519,0.003222656,0.000931581
1520,0.003613281,0.001138858
1521,0.004150391,0.002027984
1522,0.003955078,0.00137154
1523,0.003076172,0.00164935
1524,0.003613281,0.001803338
1525,0.003955078,0.002884168
1526,0.003662109,0.002004334
1527,0.004345703,0.00128168
1528,0.004248047,0.002049037
1529,0.004443359,0.002188568
1530,0.004248047,0.001346984
1531,0.003320313,0.001288174
1532,0.003222656,0.001074219
1533,0.004638672,0.001419379
1534,0.003857422,0.002678435
1535,0.003808594,0.001192046
1536,0.004980469,0.001601682
1537,0.003710938,0.002271426
1538,0.004785156,0.002769033
1539,0.00546875,0.002478238
1540,0.005126953,0.002004334
1541,0.003417969,0.000873464
1542,0.004785156,0.001913664
1543,0.003808594,0.001171875
1544,0.004150391,0.001547936
1545,0.003857422,0.001551014
1546,0.004589844,0.001074219
1547,0.003466797,0.00114408
1548,0.003857422,0.001697787
1549,0.005322266,0.003083913
1550,0.003320313,0.001360194
1551,0.003466797,0.00128168
1552,0.003955078,0.001739406
1553,0.004248047,0.002422288
1554,0.003222656,0.001331854
1555,0.004541016,0.001497838
1556,0.003662109,0.001763905
1557,0.003564453,0.001329166
1558,0.004199219,0.0017767
1559,0.003564453,0.002037368
1560,0.003369141,0.002436029
1561,0.004101563,0.001435248
1562,0.0046875,0.001906174
1563,0.004541016,0.002060639
1564,0.004638672,0.001052923
1565,0.0046875,0.001651517
1566,0.004394531,0.002753491
1567,0.003564453,0.00178807
1568,0.004833984,0.001626057
1569,0.004492188,0.001306552
1570,0.004443359,0.001596463
1571,0.004785156,0.001509729
1572,0.006054688,0.001295557
1573,0.004003906,0.002811754
1574,0.005029297,0.001678012
1575,0.005078125,0.001531678
1576,0.005615234,0.001680851
1577,0.003662109,0.00125916
1578,0.004882813,0.001878455
1579,0.003955078,0.001994795
1580,0.004052734,0.00117695
1581,0.004638672,0.001817167
1582,0.004003906,0.001730473
1583,0.003759766,0.000927734
1584,0.004101563,0.001096189
1585,0.004785156,0.001824369
1586,0.004296875,0.002506933
1587,0.004492188,0.001888582
1588,0.003417969,0.00119604
1589,0.004492188,0.00210358
1590,0.00546875,0.001811254
1591,0.004150391,0.001332748
1592,0.003564453,0.001678012
1593,0.003808594,0.001744196
1594,0.005078125,0.001484246
1595,0.004101563,0.001500224
1596,0.003613281,0.001829589
1597,0.004833984,0.001711772
1598,0.003808594,0.001556385
1599,0.004248047,0.001465657
1600,0.004492188,0.002828662
1601,0.004199219,0.003334643
1602,0.004345703,0.001806641
1603,0.003222656,0.001592725
1604,0.005810547,0.001488257
1605,0.004052734,0.001255367
1606,0.006347656,0.001719416
1607,0.004882813,0.002470529
1608,0.004980469,0.001428588
1609,0.004638672,0.002443846
1610,0.005224609,0.002461344
1611,0.004882813,0.003088162
1612,0.006347656,0.001977388
1613,0.005029297,0.00164935
1614,0.003857422,0.001725644
1615,0.004443359,0.001832844
1616,0.005126953,0.002463281
1617,0.004248047,0.00249979
1618,0.004394531,0.00251832
1619,0.003955078,0.001079753
1620,0.003173828,0.001180995
1621,0.003222656,0.001239119
1622,0.003564453,0.001449299
1623,0.005078125,0.002755222
1624,0.004394531,0.001464844
1625,0.003808594,0.002057745
1626,0.005029297,0.001774686
1627,0.006347656,0.003072682
1628,0.005029297,0.002205929
1629,0.005859375,0.002372062
1630,0.004052734,0.001025391
1631,0.004199219,0.001880992
1632,0.003857422,0.00195861
1633,0.004443359,0.002678435
1634,0.004980469,0.002339677
1635,0.003662109,0.001532457
1636,0.004003906,0.001360194
1637,0.003417969,0.001328269
1638,0.003369141,0.001581458
1639,0.003808594,0.001950682
1640,0.004394531,0.000976563
1641,0.003613281,0.001418539
1642,0.004394531,0.002025043
1643,0.003759766,0.001544853
1644,0.004589844,0.001967719
1645,0.002734375,0.001531678
1646,0.00390625,0.001254417
1647,0.005029297,0.001025391
1648,0.004394531,0.001497042
1649,0.004785156,0.001211882
1650,0.004980469,0.001702695
1651,0.004052734,0.00156021
1652,0.004736328,0.002432111
1653,0.004248047,0.002049037
1654,0.004296875,0.001477807
1655,0.0046875,0.001708287
1656,0.004833984,0.001455864
1657,0.004638672,0.002016194
1658,0.004980469,0.002246094
1659,0.003466797,0.000937958
1660,0.004296875,0.002148438
1661,0.005517578,0.002311484
1662,0.004882813,0.002226905
1663,0.005175781,0.001880992
1664,0.005615234,0.001906799
1665,0.005078125,0.001790069
1666,0.004785156,0.002069299
1667,0.004052734,0.001432754
1668,0.003759766,0.001620182
1669,0.003613281,0.002323316
1670,0.005371094,0.001746928
1671,0.003857422,0.002210248
1672,0.004248047,0.001399077
1673,0.004882813,0.002139541
1674,0.005224609,0.001904297
1675,0.005712891,0.002162265
1676,0.005517578,0.00178807
1677,0.004980469,0.002288159
1678,0.005273438,0.00210358
1679,0.005273438,0.001360194
1680,0.004833984,0.002006711
1681,0.004833984,0.00253201
1682,0.005175781,0.002613103
1683,0.00546875,0.002419827
1684,0.005908203,0.002030334
1685,0.004150391,0.001314738
1686,0.004248047,0.0021177
1687,0.003857422,0.002252983
1688,0.005712891,0.002301147
1689,0.004736328,0.002025632
1690,0.004833984,0.002110934
1691,0.004980469,0.002114884
1692,0.004443359,0.001669465
1693,0.004101563,0.002152872
1694,0.004882813,0.001363695
1695,0.004980469,0.00321525
1696,0.0046875,0.002003739
1697,0.004931641,0.001504192
1698,0.004003906,0.001730473
1699,0.004833984,0.002513107
1700,0.004833984,0.002740037
1701,0.004150391,0.002738296
1702,0.004882813,0.002341715
1703,0.004248047,0.001513672
1704,0.004736328,0.002480642
1705,0.004589844,0.001918641
1706,0.002490234,0.00124392
1707,0.003369141,0.0019464
1708,0.003271484,0.001590478
1709,0.004052734,0.002629928
1710,0.003564453,0.001481835
1711,0.004248047,0.00117695
1712,0.004589844,0.001258213
1713,0.003564453,0.00169216
1714,0.003857422,0.001655122
1715,0.003466797,0.001224603
1716,0.004101563,0.001592725
1717,0.004541016,0.001465657
1718,0.003417969,0.001634102
1719,0.003271484,0.00169216
1720,0.003857422,0.00147215
1721,0.003662109,0.001532457
1722,0.003613281,0.001622387
1723,0.003466797,0.001204977
1724,0.003417969,0.001691456
1725,0.004052734,0.003149698
1726,0.005664063,0.00343328
1727,0.004199219,0.001384516
1728,0.005419922,0.003624152
1729,0.005712891,0.003501014
1730,0.006347656,0.003794797
1731,0.004785156,0.002845469
1732,0.004150391,0.003313484
1733,0.003759766,0.001529342
1734,0.003222656,0.001295557
1735,0.003710938,0.003542648
1736,0.005566406,0.003412384
1737,0.004833984,0.002315607
1738,0.004150391,0.002051362
1739,0.004345703,0.00301353
1740,0.003222656,0.001943335
1741,0.003759766,0.001048384
1742,0.003759766,0.001904297
1743,0.0046875,0.001451765
1744,0.004443359,0.002346292
1745,0.00390625,0.001604656
1746,0.004541016,0.002025632
1747,0.003710938,0.001855469
1748,0.005810547,0.001766607
1749,0.004638672,0.001722879
1750,0.003417969,0.001431922
1751,0.003662109,0.000906942
1752,0.003662109,0.000794864
1753,0.003808594,0.001901164
1754,0.003417969,0.001431922
1755,0.004345703,0.001655122
1756,0.003808594,0.002554042
1757,0.00390625,0.002300629
1758,0.004003906,0.002046126
1759,0.003808594,0.001571629
1760,0.003466797,0.000963041
1761,0.0046875,0.001295557
1762,0.003222656,0.002050781
1763,0.003417969,0.00194088
1764,0.003320313,0.001601682
1765,0.004394531,0.001544081
1766,0.003662109,0.0019804
1767,0.003808594,0.001645732
1768,0.004443359,0.001626057
1769,0.003662109,0.002004334
1770,0.004931641,0.001845806
1771,0.004492188,0.001875915
1772,0.004882813,0.002480161
1773,0.004296875,0.001674456
1774,0.005712891,0.002736554
1775,0.005322266,0.001697787
1776,0.004931641,0.001354045
1777,0.004101563,0.001239119
1778,0.005419922,0.000963041
1779,0.004785156,0.001461585
1780,0.004150391,0.001919262
1781,0.005224609,0.001720109
1782,0.004003906,0.001962866
1783,0.004492188,0.002022687
1784,0.004199219,0.001607625
1785,0.004394531,0.001774014
1786,0.00390625,0.002094493
1787,0.005224609,0.00185354
1788,0.004296875,0.001645732
1789,0.003564453,0.001620182
1790,0.003759766,0.001513672
1791,0.003613281,0.002130608
1792,0.004541016,0.001575417
1793,0.003125,0.002152872
1794,0.004101563,0.001096189
1795,0.004980469,0.002600298
1796,0.003955078,0.002122199
1797,0.004394531,0.001175937
1798,0.003222656,0.000931581
1799,0.004443359,0.001164732
1800,0.004150391,0.001790734
1801,0.004101563,0.001468095
1802,0.004345703,0.00137154
1803,0.003613281,0.001531678
1804,0.003271484,0.00178807
1805,0.003955078,0.001845806
1806,0.004345703,0.002065262
1807,0.003173828,0.001052923
1808,0.003759766,0.0021177
1809,0.003955078,0.001581458
1810,0.004833984,0.002925208
1811,0.004199219,0.001708287
1812,0.003125,0.00249167
1813,0.003564453,0.002025632
1814,0.003808594,0.002439452
1815,0.003857422,0.001388815
1816,0.004345703,0.001455864
1817,0.003417969,0.001291871
1818,0.003466797,0.001388815
1819,0.003662109,0.001666606
1820,0.002832031,0.001269531
1821,0.003173828,0.001652239
1822,0.003027344,0.0014118
1823,0.003369141,0.001204977
1824,0.003759766,0.00164935
1825,0.004150391,0.001817167
1826,0.004541016,0.0021177
1827,0.003515625,0.001571629
1828,0.002783203,0.001092921
1829,0.003662109,0.001931645
1830,0.003466797,0.001611328
1831,0.003369141,0.001793395
1832,0.003320313,0.001798042
1833,0.003369141,0.00137154
1834,0.003320313,0.001730473
1835,0.003515625,0.001571629
1836,0.004101563,0.001547166
1837,0.003369141,0.001832844
1838,0.003710938,0.001637017
1839,0.003271484,0.001575417
1840,0.003515625,0.001087454
1841,0.002978516,0.001034649
1842,0.003613281,0.001694273
1843,0.004394531,0.001134663
1844,0.003466797,0.001611328
1845,0.003710938,0.001516033
1846,0.003808594,0.001556385
1847,0.004541016,0.00174761
1848,0.003710938,0.001367188
1849,0.00390625,0.00186572
1850,0.0046875,0.002472459
1851,0.004150391,0.001563263
1852,0.003613281,0.001651517
1853,0.003662109,0.001943948
1854,0.004101563,0.001028872
1855,0.002832031,0.001171875
1856,0.003759766,0.001720109
1857,0.003662109,0.000906942
1858,0.003271484,0.001346984
1859,0.004052734,0.001827634
1860,0.004443359,0.002315607
1861,0.004003906,0.001784733
1862,0.003222656,0.001829589
1863,0.00390625,0.00148103
1864,0.004296875,0.002256684
1865,0.003369141,0.001535565
1866,0.004003906,0.00125061
1867,0.004003906,0.000647778
1868,0.002734375,0.001694273
1869,0.004003906,0.001837391
1870,0.003808594,0.001757813
1871,0.004492188,0.001525439
1872,0.004541016,0.001827634
1873,0.004589844,0.001637017
1874,0.004443359,0.001806641
1875,0.003955078,0.001519959
1876,0.003515625,0.001065304
1877,0.003808594,0.002170519
1878,0.003515625,0.001231398
1879,0.002929688,0.001381068
1880,0.003417969,0.001760523
1881,0.004345703,0.00124392
1882,0.003027344,0.001306552
1883,0.003759766,0.001329166
1884,0.003808594,0.001525439
1885,0.003515625,0.001377611
1886,0.002734375,0.001219726
1887,0.003857422,0.001336322
1888,0.003564453,0.001114523
1889,0.003076172,0.002072177
1890,0.003466797,0.00124392
1891,0.003125,0.00131383
1892,0.00390625,0.001254417
1893,0.003662109,0.001919262
1894,0.003369141,0.000937958
1895,0.004101563,0.00076272
1896,0.003173828,0.001220703
1897,0.003466797,0.001354045
1898,0.003125,0.00131383
1899,0.004150391,0.001452585
1900,0.003710938,0.001637017
1901,0.004150391,0.00157844
1902,0.004443359,0.002678435
1903,0.004150391,0.002197266
1904,0.002978516,0.00124392
1905,0.003466797,0.00282571
1906,0.003417969,0.001903671
1907,0.004150391,0.001006618
1908,0.003564453,0.00117695
1909,0.002539063,0.001211882
1910,0.003027344,0.001771324
1911,0.003417969,0.001291871
1912,0.004248047,0.001891735
1913,0.003125,0.001577685
1914,0.003955078,0.002042043
1915,0.003662109,0.002323829
1916,0.002734375,0.001117727
1917,0.003125,0.001816511
1918,0.004101563,0.001803338
1919,0.002539063,0.001556385
1920,0.003466797,0.002188568
1921,0.003662109,0.001075328
1922,0.002148438,0.001096189
1923,0.004199219,0.001735975
1924,0.003027344,0.001631181
1925,0.002929688,0.001381068
1926,0.003369141,0.001123047
1927,0.00390625,0.001619446
1928,0.003173828,0.00157844
1929,0.003515625,0.001901164
1930,0.004199219,0.002062374
1931,0.004199219,0.001893625
