0.215429225,0.1931956,0.18978005,0.20179375,0.19210745,0.20373575,0.2029751,0.207416725,0.197808425,0.19389425
0.205510775,0.18268605,0.179476075,0.191178225,0.1810838,0.193475075,0.192653825,0.197361125,0.187772425,0.183014775
0.1954561,0.171717925,0.16858685,0.180485275,0.170188775,0.182665675,0.181997175,0.187060775,0.176567475,0.171974175
0.184994175,0.16080385,0.1575788,0.1694873,0.15911235,0.171967075,0.170984575,0.17661055,0.1659442,0.161220125
0.174374775,0.149638675,0.14693475,0.1584062,0.14797875,0.16103405,0.159899575,0.16582935,0.155131175,0.150085425
0.16310485,0.138229125,0.13604375,0.147295175,0.13689255,0.150058525,0.148612875,0.154422975,0.1441004,0.1391024
0.1524175,0.1272052,0.124883325,0.136101575,0.12572045,0.13880935,0.1372848,0.1435217,0.13289295,0.1277486
0.141139075,0.116091275,0.1138853,0.125082275,0.11464845,0.12775825,0.12610695,0.1319647,0.1218234,0.1168418
0.130489925,0.10545345,0.103367625,0.113949675,0.103703575,0.1167913,0.11521745,0.121051025,0.111000375,0.1058323
0.11941795,0.0948221,0.092856975,0.103283225,0.092861125,0.106105075,0.1043359,0.110113775,0.1002653,0.095225475
0.108330775,0.084311425,0.0826017,0.092526125,0.082471925,0.0954186,0.093612925,0.0993442,0.089660375,0.0846998
0.097955625,0.0745411,0.07296275,0.082550175,0.072480275,0.085391125,0.083553725,0.08894605,0.079814525,0.07479615
0.087335025,0.06500765,0.06370965,0.07263265,0.063127225,0.07557545,0.073644525,0.0787903,0.069967475,0.06529595
0.07752465,0.05634895,0.05498685,0.063411875,0.05419095,0.0663459,0.0641716,0.069119725,0.060999625,0.0562711
0.068085,0.0480951,0.046986925,0.054725775,0.045892225,0.0576849,0.05545215,0.0601766,0.052617275,0.048208775
0.059010025,0.0403856,0.039459375,0.04661835,0.03830725,0.049502025,0.0472293,0.051609725,0.044649125,0.040409075
0.0505351,0.03350945,0.0327624,0.039233975,0.031489275,0.0418957,0.03970505,0.043754225,0.037510125,0.03348435
0.042816175,0.027375725,0.0267309,0.032464625,0.0253613,0.03510285,0.032876925,0.036612525,0.03097975,0.027184525
0.035828225,0.0220249,0.0215232,0.026545225,0.020203825,0.028968325,0.0268454,0.0302135,0.025226775,0.021823925
0.0295602,0.01731185,0.016934025,0.021299375,0.015652275,0.023531725,0.02154125,0.024534325,0.020222075,0.01716095
0.024000625,0.01337535,0.013107225,0.0167816,0.011884875,0.0188313,0.0169353,0.01951985,0.01589065,0.013110825
0.019177225,0.0101435,0.009932225,0.0129909,0.008828125,0.01476625,0.013061025,0.015313725,0.012283125,0.009893
0.015086075,0.0075403,0.007374975,0.009843125,0.0064087,0.011404725,0.009893675,0.01181435,0.00934825,0.0072764
0.011608825,0.0053977,0.00532465,0.0073325,0.004494175,0.008601775,0.007302925,0.0089149,0.0069532,0.00518435
0.0088355,0.0038231,0.0037759,0.005349475,0.00309285,0.006375575,0.005307975,0.00660955,0.005056675,0.0036156
0.00652335,0.002602075,0.0025646,0.003770425,0.002049375,0.004569625,0.003703975,0.004766675,0.00359145,0.002422275
0.0047561,0.0017286,0.001707625,0.00259735,0.0013188,0.0032123,0.002536825,0.0033692,0.0024792,0.001580325
0.00339005,0.001111775,0.001095725,0.001753025,0.0008063,0.00219475,0.0016755,0.002332975,0.001661625,0.000980525
0.00236655,0.0006921,0.000676925,0.00114585,0.000485775,0.00144965,0.0010957,0.001574375,0.001082125,0.000598
0.001616225,0.000411425,0.000405925,0.000718775,0.000275,0.000937025,0.000690025,0.001025775,0.00068995,0.00034315
0.00108355,0.00023435,0.000233175,0.00043585,0.000152575,0.000568375,0.000416475,0.0006499,0.000418575,0.0001886
0.000705375,0.000127825,0.000127,0.00026075,7.94E-05,0.000349075,0.000243575,0.000400025,0.00024545,9.97E-05
0.000454675,6.97E-05,6.83E-05,0.00014505,4.01E-05,0.00019165,0.000141025,0.0002472,0.000142,5.26E-05
0.00028155,3.24E-05,3.35E-05,8.09E-05,1.83E-05,0.00010395,7.53E-05,0.0001398,7.58E-05,2.39E-05
0.00017395,1.63E-05,1.49E-05,3.94E-05,7.80E-06,5.10E-05,3.86E-05,7.62E-05,4.19E-05,1.10E-05
0.0001018,7.08E-06,6.73E-06,2.06E-05,3.93E-06,2.51E-05,1.95E-05,4.01E-05,1.89E-05,4.93E-06
5.70E-05,3.05E-06,3.13E-06,9.35E-06,1.08E-06,1.26E-05,1.04E-05,2.05E-05,8.65E-06,1.65E-06
2.90E-05,1.10E-06,1.13E-06,4.10E-06,4.50E-07,4.55E-06,4.28E-06,9.78E-06,4.10E-06,4.50E-07
1.68E-05,4.50E-07,1.25E-07,1.60E-06,1.75E-07,1.80E-06,1.90E-06,4.08E-06,1.78E-06,2.50E-07
8.28E-06,1.25E-07,1.00E-07,9.75E-07,1.00E-07,9.00E-07,9.75E-07,1.78E-06,5.75E-07,2.50E-08
