0.2098013,0.229936325,0.208783475,0.21084305,0.19907935,0.194191625,0.2171514,0.200107675,0.193719,0.2012903
0.20246475,0.220558725,0.19854425,0.20126675,0.1887046,0.18390015,0.207038225,0.1901111,0.183461825,0.191721525
0.1933628,0.21158965,0.1892679,0.19144735,0.17866225,0.17313655,0.197759325,0.180109025,0.172528075,0.181097975
0.184945025,0.203511525,0.17885205,0.181198925,0.168388875,0.162513225,0.187756875,0.169624975,0.16193585,0.170628425
0.17743925,0.195078525,0.1686606,0.17105405,0.1571386,0.151269475,0.1779429,0.158997675,0.15103565,0.159700975
0.16954145,0.1865358,0.157597075,0.160141125,0.146527,0.140347625,0.16716065,0.14805615,0.14032435,0.1490715
0.1623353,0.178323175,0.147009875,0.1496862,0.13562875,0.1292335,0.1572382,0.1375187,0.12913775,0.138053975
0.1551002,0.170123125,0.13655205,0.138827175,0.124524275,0.1183433,0.146578475,0.12670015,0.1184073,0.127142575
0.14924055,0.162561675,0.12572535,0.128290975,0.113689275,0.107770775,0.136465925,0.116254475,0.1078502,0.116626125
0.143102825,0.15496975,0.1151455,0.11769285,0.103095025,0.097440025,0.12621875,0.10583145,0.0976032,0.106134875
0.137710175,0.14802365,0.10472725,0.10738415,0.09274105,0.087123175,0.1163793,0.0956993,0.087340175,0.0957012
0.133782275,0.141850975,0.0946811,0.097407275,0.08264455,0.077444525,0.1066398,0.085882475,0.077711625,0.08586125
0.12848635,0.135117425,0.08444905,0.08762265,0.0727645,0.067906375,0.09710075,0.076598575,0.068452025,0.0762155
0.12447845,0.12966845,0.0751618,0.07845355,0.0636739,0.0593361,0.0881536,0.06777085,0.059775175,0.06706525
0.121409475,0.1243975,0.06630515,0.069660975,0.055041975,0.051066875,0.079805875,0.059427625,0.051729825,0.05862025
0.11843025,0.1197143,0.057736925,0.06148025,0.0469131,0.0433547,0.071637525,0.05175455,0.04399985,0.0505233
0.115950875,0.115562125,0.049985875,0.0538284,0.03943625,0.03639555,0.06410695,0.044667275,0.037120325,0.04320635
0.113848275,0.1118416,0.0427273,0.046712325,0.032838625,0.030145425,0.056884025,0.038196975,0.03094685,0.03644255
0.1119938,0.1084753,0.03632085,0.040314,0.026862975,0.0246228,0.050515875,0.0324896,0.025470475,0.030408525
0.110453025,0.1056023,0.030413125,0.034446275,0.02160245,0.0197175,0.044542825,0.027389125,0.02055685,0.024973875
0.108944675,0.1027795,0.02524365,0.02928685,0.01704545,0.01556575,0.039089625,0.0230116,0.016364675,0.020331075
0.107942925,0.1005156,0.020751825,0.0246804,0.013204775,0.0120574,0.034106075,0.019157825,0.01283555,0.016320775
0.106589875,0.098281625,0.016820125,0.0207014,0.01007735,0.009144375,0.0295821,0.015911825,0.0099175,0.0129634
0.105376675,0.096138425,0.01350865,0.017220425,0.0075019,0.006795175,0.02554685,0.0131636,0.007521625,0.010059575
0.104533725,0.094111675,0.010691975,0.014154125,0.005499175,0.00495075,0.0220157,0.0108397,0.00558985,0.007739925
0.1031792,0.092251675,0.0083403,0.0116245,0.003873625,0.00348435,0.01881185,0.0089121,0.00404245,0.005828725
0.102215075,0.090373225,0.0064339,0.0093891,0.00270975,0.0024062,0.015965375,0.00726415,0.002862275,0.004334425
0.101020175,0.088485625,0.004902725,0.007563925,0.0018337,0.0016082,0.01348245,0.005907425,0.001974075,0.0031687
0.099745525,0.08679545,0.00365875,0.006055575,0.001180875,0.00104,0.011344975,0.0048051,0.0013471,0.002280175
0.0988586,0.084893,0.0026969,0.004736625,0.00075605,0.0006717,0.0094834,0.003856475,0.00088165,0.001587975
0.097589025,0.08299975,0.001940475,0.0036955,0.000466875,0.000404375,0.0078647,0.003088275,0.000565575,0.001092975
0.096242575,0.08103505,0.001372825,0.002838275,0.000268075,0.000236925,0.00650665,0.00244135,0.000344675,0.0007291
0.09517155,0.079176175,0.0009512,0.002140775,0.000162175,0.000135225,0.0053263,0.0019102,0.0002036,0.000472825
0.09356045,0.077009775,0.000640675,0.0015919,8.58E-05,6.71E-05,0.004336175,0.0014526,0.000116,0.0003039
0.09206615,0.07498415,0.000414925,0.001163375,4.42E-05,3.39E-05,0.0035392,0.00110315,6.08E-05,0.0001794
0.090660225,0.07271735,0.0002604,0.00082245,2.23E-05,1.59E-05,0.00283715,0.00080695,3.25E-05,0.000110225
0.088972225,0.070522175,0.000162575,0.000576175,1.02E-05,8.08E-06,0.002249125,0.000580175,1.67E-05,6.47E-05
0.0873924,0.0681623,9.51E-05,0.000384075,4.35E-06,2.73E-06,0.0018013,0.00040595,6.78E-06,3.37E-05
0.085676175,0.06589735,5.05E-05,0.00025745,1.58E-06,1.05E-06,0.001411875,0.000279475,3.20E-06,1.84E-05
0.08406315,0.0634418,2.87E-05,0.00016565,5.25E-07,2.50E-07,0.001096825,0.000185025,1.13E-06,9.33E-06
